;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;11,949997;
293,8858;-2,4583541;
293,9416;-0,92773355;
293,9975;-0,41775887;
294,0533;-1,682324;
294,1091;-1,0102548;
294,1649;-2,9713772;
294,2208;-1,753282;
294,2766;-0,017922669;
294,3324;-1,2194605;
294,3883;0,37364827;
294,4441;0,61094733;
294,4999;-1,4010804;
294,5557;0,75966612;
294,6116;-1,145286;
294,6674;-1,5500031;
294,7232;2,4113506;
294,7790;0,0299196;
294,8349;1,1013047;
294,8907;-1,6395929;
294,9465;-1,323617;
295,0024;0,18685943;
295,0582;-1,1811811;
295,1140;0,96335819;
295,1698;1,2141513;
295,2257;-1,6690487;
295,2815;3,680895;
295,3373;8,8241094;
295,3931;11,32701;
295,4490;13,172266;
295,5048;14,329028;
295,5606;12,091954;
295,6164;9,9619738;
295,6723;11,341679;
295,7281;10,361049;
295,7839;11,941472;
295,8398;8,4823979;
295,8956;9,4528479;
295,9514;8,2518781;
296,0072;7,9499969;
296,0631;7,1598919;
296,1189;5,561754;
296,1747;5,9363777;
296,2305;5,003972;
296,2864;2,4789027;
296,3422;4,5130787;
296,3980;5,4102003;
296,4538;7,9161291;
296,5097;11,659993;
296,5655;15,805632;
296,6213;19,188793;
296,6772;21,821947;
296,7330;21,219802;
296,7888;22,029402;
296,8446;15,79449;
296,9005;13,244388;
296,9563;16,496466;
297,0121;13,713602;
297,0679;16,123777;
297,1238;14,804664;
297,1796;11,389127;
297,2354;10,949997;
297,2913;15,893898;
297,3471;15,174436;
297,4029;18,63994;
297,4587;15,106446;
297,5146;8,2806764;
297,5704;4,6220434;
297,6262;4,742515;
297,6820;4,5566672;
297,7379;2,4170168;
297,7937;4,3560652;
297,8495;6,2850239;
297,9053;2,7548843;
297,9612;4,6808444;
298,0170;6,3267578;
298,0728;5,0311135;
298,1287;9,4877062;
298,1845;12,329322;
298,2403;16,296006;
298,2961;15,896563;
298,3520;18,036136;
298,4078;19,268569;
298,4636;16,570461;
298,5194;12,696353;
298,5753;10,804895;
298,6311;9,9499969;
298,6869;11,375579;
298,7428;11,558395;
298,7986;11,023189;
298,8544;8,6385721;
298,9102;9,4450237;
298,9661;3,0160601;
299,0219;4,3613043;
299,0777;7,0540678;
299,1335;6,6124536;
299,1894;4,0995713;
299,2452;4,2936874;
299,3010;5,4499969;
299,3568;7,4269372;
299,4127;12,450785;
299,4685;15,512257;
299,5243;17,510592;
299,5802;17,52395;
299,6360;9,5934366;
299,6918;5,9602085;
299,7476;4,8633436;
299,8035;10,167459;
299,8593;9,5203327;
299,9151;14,452852;
299,9709;19,645901;
300,0268;26,395697;
300,0826;28,949997;
300,1384;28,08215;
300,1943;25,168922;
300,2501;15,974062;
300,3059;13,748635;
300,3617;14,386093;
300,4176;11,139888;
300,4734;8,9499969;
300,5292;8,529273;
300,5850;5,1203157;
300,6409;9,7770083;
300,6967;14,265641;
300,7525;17,681605;
300,8083;24,736479;
300,8642;28,758368;
300,9200;26,381352;
300,9758;22,728637;
301,0317;21,186638;
301,0875;18,016388;
301,1433;11,055316;
301,1991;10,944483;
301,2550;8,3861652;
301,3108;7,5892756;
301,3666;7,6980154;
301,4224;5,3861375;
301,4783;6,8164196;
301,5341;8,3350013;
301,5899;11,265033;
301,6457;15,625972;
301,7016;19,126849;
301,7574;20,696817;
301,8132;23,831841;
301,8691;22,199755;
301,9249;32,694905;
301,9807;37,137326;
302,0365;41,818276;
302,0924;52,506525;
302,1482;56,601284;
302,2040;47,427943;
302,2598;33,961106;
302,3157;21,268956;
302,3715;15,949997;
302,4273;17,62935;
302,4832;18,824762;
302,5390;23,915065;
302,5948;25,402744;
302,6506;33,317797;
302,7065;33,143397;
302,7623;19,899168;
302,8181;12,684449;
302,8739;8,4632698;
302,9298;6,265867;
302,9856;11,404769;
303,0414;16,017022;
303,0972;20,626594;
303,1531;23,296007;
303,2089;19,593629;
303,2647;15,898415;
303,3206;11,265981;
303,3764;3,9548095;
303,4322;4,7167907;
303,4880;8,2096967;
303,5439;12,323067;
303,5997;15,422785;
303,6555;22,722678;
303,7113;24,514408;
303,7672;23,444275;
303,8230;24,624836;
303,8788;20,795741;
303,9347;12,958958;
303,9905;12,788651;
304,0463;17,331211;
304,1021;21,437612;
304,1580;30,694845;
304,2138;35,449997;
304,2696;35,748269;
304,3254;35,311004;
304,3813;32,527055;
304,4371;29,548525;
304,4929;27,324912;
304,5487;28,717225;
304,6046;27,082503;
304,6604;21,656134;
304,7162;24,763973;
304,7721;27,665478;
304,8279;33,272351;
304,8837;29,835309;
304,9395;18,60986;
304,9954;10,165142;
305,0512;7,2747132;
305,1070;5,91672;
305,1628;5,4499969;
305,2187;4,4001968;
305,2745;3,1668648;
305,3303;8,5837618;
305,3862;9,9252282;
305,4420;17,035476;
305,4978;19,626984;
305,5536;20,646453;
305,6095;19,593279;
305,6653;20,135254;
305,7211;23,406752;
305,7769;31,80619;
305,8328;38,446884;
305,8886;37,113942;
305,9444;33,567911;
306,0002;28,994301;
306,0561;21,219558;
306,1119;15,253703;
306,1677;11,382913;
306,2236;10,73017;
306,2794;10,408225;
306,3352;11,058852;
306,3910;6,8739717;
306,4469;6,6081724;
306,5027;9,4499969;
306,5585;11,654425;
306,6143;14,913336;
306,6702;23,616746;
306,7260;27,928017;
306,7818;35,829071;
306,8376;33,030325;
306,8935;23,28332;
306,9493;13,915865;
307,0051;11,163931;
307,0610;12,737803;
307,1168;15,154716;
307,1726;22,50232;
307,2284;27,393281;
307,2843;35,301721;
307,3401;39,309209;
307,3959;31,542818;
307,4517;21,434463;
307,5076;18,708123;
307,5634;24,955768;
307,6192;35,899941;
307,6751;37,558423;
307,7309;27,033359;
307,7867;16,504493;
307,8425;10,958615;
307,8984;15,39104;
307,9542;15,523926;
308,0100;14,524844;
308,0658;19,972537;
308,1217;26,196415;
308,1775;40,539621;
308,2333;70,763072;
308,2891;92,14399;
308,3450;82,728199;
308,4008;60,631572;
308,4566;40,124155;
308,5125;23,103601;
308,5683;12,230469;
308,6241;5,4479646;
308,6799;4,9499969;
308,7358;6,0608767;
308,7916;11,225981;
308,8474;12,500231;
308,9032;13,449997;
308,9591;11,802713;
309,0149;9,1693684;
309,0707;12,840815;
309,1266;23,506207;
309,1824;36,427364;
309,2382;67,683441;
309,2940;104,4024;
309,3499;129,54446;
309,4057;111,41435;
309,4615;72,072828;
309,5173;36,793122;
309,5732;18,469622;
309,6290;15,602447;
309,6848;11,479786;
309,7406;9,9499969;
309,7965;12,743651;
309,8523;9,6061614;
309,9081;16,596089;
309,9640;24,613757;
310,0198;42,841627;
310,0756;65,008374;
310,1314;69,568309;
310,1873;48,402819;
310,2431;24,187825;
310,2989;10,490738;
310,3547;4,9805929;
310,4106;7,3343499;
310,4664;4,281449;
310,5222;1,7516912;
310,5781;3,0823564;
310,6339;3,1394665;
310,6897;6,3197238;
310,7455;6,125106;
310,8014;4,0123692;
310,8572;6,3319788;
310,9130;3,3704682;
310,9688;6,5509191;
311,0247;3,970188;
311,0805;7,0527323;
311,1363;8,0491291;
311,1921;8,0085004;
311,2480;7,1451958;
311,3038;5,9897293;
311,3596;6,199387;
311,4155;6,0907893;
311,4713;2,7328506;
311,5271;3,2595738;
311,5829;7,8139843;
311,6388;5,8159592;
311,6946;11,359552;
311,7504;12,667891;
311,8062;9,554788;
311,8621;7,4945317;
311,9179;5,8436396;
311,9737;7,2278962;
312,0295;11,070304;
312,0854;13,220046;
312,1412;9,6710381;
312,1970;6,535557;
312,2529;8,309092;
312,3087;6,8509851;
312,3645;4,9499969;
312,4203;5,3870013;
312,4762;5,9499969;
312,5320;8,1704108;
312,5878;14,218035;
312,6436;18,447209;
312,6995;19,415829;
312,7553;11,686138;
312,8111;3,7119662;
312,8670;4,7585473;
312,9228;3,4409142;
312,9786;4,8051106;
313,0344;4,4799423;
313,0903;7,1562064;
313,1461;4,4317576;
313,2019;0,87222221;
313,2577;2,3124622;
313,3136;6,9340598;
313,3694;6,9142267;
313,4252;10,183839;
313,4810;10,280544;
313,5369;8,5141873;
313,5927;7,4131813;
313,6485;6,3118356;
313,7044;6,3199732;
313,7602;3,9256327;
313,8160;5,3367337;
313,8718;2,8366214;
313,9277;0,74374243;
313,9835;3,5722781;
314,0393;5,5443771;
314,0951;6,5794961;
314,1510;9,2809146;
314,2068;6,3024114;
314,2626;7,7351197;
314,3185;10,610949;
314,3743;11,917635;
314,4301;14,379624;
314,4859;13,276285;
314,5418;11,757372;
314,5976;8,8081431;
314,6534;7,6764919;
314,7092;6,6859276;
314,7651;4,7579695;
314,8209;6,4400764;
314,8767;8,3000511;
314,9325;7,4540398;
314,9884;8,1783763;
315,0442;6,0563874;
315,1000;7,0849009;
315,1559;11,195454;
315,2117;15,213696;
315,2675;13,237756;
315,3233;10,475627;
315,3792;12,477567;
315,4350;9,6324801;
315,4908;8,5830784;
315,5466;10,552139;
315,6025;8,7146384;
315,6583;11,488562;
315,7141;16,141634;
315,7700;19,489313;
315,8258;18,193656;
315,8816;15,757077;
315,9374;11,391754;
315,9933;12,449997;
316,0491;13,083506;
316,1049;19,725946;
316,1607;26,279336;
316,2166;27,604628;
316,2724;23,559167;
316,3282;16,19614;
316,3840;10,277827;
316,4399;8,9499969;
316,4957;4,5669812;
