;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;15,399994;
293,8858;-1,691655;
293,9416;-2,9166019;
293,9975;-0,95643342;
294,0533;1,0420761;
294,1091;-1,7534234;
294,1649;-0,81008236;
294,2208;0,53946435;
294,2766;-0,84599606;
294,3324;-1,3768536;
294,3883;-2,2157737;
294,4441;-0,56570838;
294,4999;-1,080868;
294,5557;-0,79724348;
294,6116;-0,16745895;
294,6674;0,36397634;
294,7232;0,3999939;
294,7790;0,71350771;
294,8349;-2,42566;
294,8907;-1,1000061;
294,9465;-0,7368131;
295,0024;-1,1262811;
295,0582;-2,3870743;
295,1140;0,53521604;
295,1698;-2,5838297;
295,2257;-1,242869;
295,2815;5,7616225;
295,3373;9,0870501;
295,3931;10,150799;
295,4490;15,696492;
295,5048;13,383868;
295,5606;6,2974737;
295,6164;8,4159631;
295,6723;10,255569;
295,7281;8,3999939;
295,7839;9,2068142;
295,8398;11,734493;
295,8956;8,0771141;
295,9514;5,9849451;
296,0072;9,7839281;
296,0631;7,7128372;
296,1189;3,511751;
296,1747;4,2151683;
296,2305;3,8154752;
296,2864;0,24624302;
296,3422;4,9533376;
296,3980;5,8999939;
296,4538;6,3932203;
296,5097;8,6887383;
296,5655;14,196357;
296,6213;17,323488;
296,6772;21,776824;
296,7330;22,741268;
296,7888;20,09528;
296,8446;17,076174;
296,9005;15,828968;
296,9563;14,192347;
297,0121;15,377624;
297,0679;18,057123;
297,1238;15,754661;
297,1796;10,205066;
297,2354;14,465017;
297,2913;16,383164;
297,3471;17,068323;
297,4029;19,71396;
297,4587;16,192731;
297,5146;6,1204469;
297,5704;4,0639707;
297,6262;3,6074759;
297,6820;2,1677723;
297,7379;2,6994641;
297,7937;1,5954427;
297,8495;-0,27006006;
297,9053;1,6170615;
297,9612;5,2269854;
298,0170;4,5848526;
298,0728;6,7647997;
298,1287;10,415078;
298,1845;11,863613;
298,2403;16,822998;
298,2961;17,069843;
298,3520;19,253459;
298,4078;18,537138;
298,4636;18,332637;
298,5194;15,131773;
298,5753;8,8235145;
298,6311;8,1851691;
298,6869;9,612785;
298,7428;9,8999939;
298,7986;10,326802;
298,8544;11,324564;
298,9102;5,927347;
298,9661;0,32940419;
299,0219;6,0572378;
299,0777;3,5877812;
299,1335;3,3771278;
299,1894;6,0752067;
299,2452;6,3999939;
299,3010;5,1670606;
299,3568;9,8308147;
299,4127;13,12698;
299,4685;17,711296;
299,5243;19,509845;
299,5802;16,417668;
299,6360;8,9677348;
299,6918;2,4204169;
299,7476;6,7966572;
299,8035;5,3293595;
299,8593;7,147699;
299,9151;17,119174;
299,9709;22,83781;
300,0268;26,913316;
