;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;13,350006;
293,8858;-1,9361464;
293,9416;1,0443324;
293,9975;-1,5177497;
294,0533;-2,6597551;
294,1091;-1,9170802;
294,1649;-3,2814443;
294,2208;-0,92893481;
294,2766;-0,37192356;
294,3324;-0,48890879;
294,3883;-1,6130641;
294,4441;0,57955192;
294,4999;1,2393597;
294,5557;-2,3610444;
294,6116;-0,98725811;
294,6674;2,1339008;
294,7232;-1,1161783;
294,7790;-1,3835851;
294,8349;2,7688524;
294,8907;-1,4708142;
294,9465;-0,044672226;
295,0024;1,3921236;
295,0582;-0,20322685;
295,1140;-0,28521604;
295,1698;1,5939399;
295,2257;3,1892904;
295,2815;4,4730959;
295,3373;7,598231;
295,3931;9,2254087;
295,4490;11,794544;
295,5048;11,470975;
295,5606;11,821615;
295,6164;5,3659753;
295,6723;7,5305368;
295,7281;9,5759714;
295,7839;7,5474485;
295,8398;7,4148079;
295,8956;9,1899917;
295,9514;6,8500061;
296,0072;7,7726289;
296,0631;8,0599011;
296,1189;5,5735203;
296,1747;0,73327651;
296,2305;1,3805497;
296,2864;3,1384438;
296,3422;0,35974412;
296,3980;3,9918363;
296,4538;7,3093646;
296,5097;7,0337525;
296,5655;11,535457;
296,6213;20,072958;
296,6772;19,352446;
296,7330;20,215104;
296,7888;17,50559;
296,8446;14,223039;
296,9005;12,591128;
296,9563;12,057653;
297,0121;12,827636;
297,0679;13,709528;
297,1238;13,063673;
297,1796;11,996383;
297,2354;6,324526;
297,2913;7,8275667;
297,3471;17,237787;
297,4029;14,977938;
297,4587;12,15807;
297,5146;9,4011386;
297,5704;3,5220525;
297,6262;2,8500061;
297,6820;2,1533412;
297,7379;1,6164962;
297,7937;1,8500061;
297,8495;0,50989819;
297,9053;1,6975624;
297,9612;-0,073129503;
298,0170;1,1035279;
298,0728;7,4985011;
298,1287;7,4329665;
298,1845;13,060742;
298,2403;15,11902;
298,2961;13,626723;
298,3520;14,901493;
298,4078;19,668578;
298,4636;15,239899;
298,5194;10,854865;
298,5753;9,8460777;
298,6311;8,6712999;
298,6869;7,4244239;
298,7428;8,8080154;
298,7986;12,337663;
298,8544;5,4534465;
298,9102;3,8549794;
298,9661;6,8545327;
299,0219;0,3984159;
299,0777;5,2029277;
299,1335;8,5353289;
299,1894;3,1491549;
299,2452;5,0138454;
299,3010;7,8704862;
299,3568;6,6324261;
299,4127;12,260314;
299,4685;16,412267;
299,5243;18,80075;
299,5802;15,089541;
299,6360;8,8041988;
299,6918;7,851708;
299,7476;3,0222339;
299,8035;5,9857159;
299,8593;9,4218718;
299,9151;9,9989815;
299,9709;20,382361;
300,0268;27,620495;
300,0826;24,592054;
300,1384;28,189242;
300,1943;26,136119;
300,2501;17,186784;
300,3059;14,051368;
300,3617;13,41391;
300,4176;9,5670242;
300,4734;4,8596613;
300,5292;5,303259;
300,5850;4,8500061;
300,6409;5,9357427;
300,6967;11,24387;
300,7525;16,71581;
300,8083;20,475454;
300,8642;25,314033;
300,9200;24,781361;
300,9758;21,472918;
301,0317;20,850006;
301,0875;15,820961;
301,1433;7,998562;
301,1991;7,8444925;
301,2550;4,8180902;
301,3108;4,2803668;
301,3666;4,3871358;
301,4224;6,0592457;
301,4783;4,2507381;
301,5341;4,1200149;
301,5899;9,7207872;
301,6457;11,066022;
301,7016;14,209821;
301,7574;18,590467;
301,8132;18,11493;
301,8691;18,750103;
301,9249;30,571724;
301,9807;36,483813;
302,0365;40,153129;
302,0924;50,71784;
302,1482;56,996754;
302,2040;48,519131;
302,2598;31,641559;
302,3157;19,443653;
302,3715;13,661696;
302,4273;12,850006;
302,4832;18,096713;
302,5390;21,918785;
302,5948;25,066486;
302,6506;34,201282;
302,7065;27,667498;
302,7623;16,789564;
302,8181;11,490818;
302,8739;5,2960242;
302,9298;6,5379875;
302,9856;9,3501978;
303,0414;13,950543;
303,0972;14,124474;
303,1531;16,810106;
303,2089;18,350006;
303,2647;12,396314;
303,3206;8,0957717;
303,3764;7,3307561;
303,4322;5,2166092;
303,4880;5,2005834;
303,5439;11,974363;
303,5997;13,993996;
303,6555;19,395432;
303,7113;22,594639;
303,7672;23,704697;
303,8230;21,423555;
303,8788;16,195751;
303,9347;11,604487;
303,9905;8,6189167;
304,0463;13,218022;
304,1021;20,377096;
304,1580;21,662567;
304,2138;27,609874;
304,2696;29,902597;
304,3254;26,761853;
304,3813;23,119271;
304,4371;18,503784;
304,4929;15,475091;
304,5487;20,091353;
304,6046;19,08793;
304,6604;17,9142;
304,7162;20,710488;
304,7721;26,957746;
304,8279;28,902563;
304,8837;20,943711;
304,9395;16,213951;
304,9954;10,780296;
305,0512;5,4496277;
305,1070;4,883283;
305,1628;4,4254591;
305,2187;1,7504059;
305,2745;3,9825348;
305,3303;4,4166396;
305,3862;6,7261622;
305,4420;13,884198;
305,4978;14,791011;
305,5536;14,451188;
305,6095;15,136571;
305,6653;16,77629;
305,7211;18,804891;
305,7769;27,173872;
305,8328;38,531669;
305,8886;33,196348;
305,9444;28,261949;
306,0002;25,652397;
306,0561;19,083626;
306,1119;11,227323;
306,1677;8,4475023;
306,2236;5,1905257;
306,2794;4,2246916;
306,3352;6,9588616;
306,3910;5,8732027;
306,4469;4,5058118;
306,5027;6,120507;
306,5585;7,7174109;
306,6143;9,0816757;
306,6702;18,424172;
306,7260;26,802907;
306,7818;31,850006;
306,8376;31,098415;
306,8935;22,77856;
306,9493;8,6681696;
307,0051;8,8475414;
307,0610;10,334884;
307,1168;10,753545;
307,1726;15,488316;
307,2284;22,013887;
307,2843;25,944732;
307,3401;27,303077;
307,3959;22,08534;
307,4517;15,270031;
307,5076;12,974562;
307,5634;22,355777;
307,6192;32,119973;
307,6751;32,92229;
307,7309;26,571177;
307,7867;14,777799;
307,8425;8,4803926;
307,8984;12,453966;
307,9542;11,03483;
308,0100;11,417368;
308,0658;16,215784;
308,1217;20,320238;
308,1775;29,029158;
308,2333;51,670587;
308,2891;70,77533;
308,3450;62,733267;
308,4008;47,316038;
308,4566;32,22288;
308,5125;18,061342;
308,5683;12,196882;
308,6241;6,3398444;
308,6799;3,8028517;
308,7358;4,1831659;
308,7916;8,815952;
308,8474;10,799772;
308,9032;11,223806;
308,9591;12,300912;
309,0149;9,6089061;
309,0707;9,0818092;
309,1266;16,759633;
309,1824;28,869983;
309,2382;49,069719;
309,2940;83,654791;
309,3499;106,96808;
309,4057;88,086483;
309,4615;54,223189;
309,5173;25,264778;
309,5732;9,3095842;
309,6290;7,3073559;
309,6848;7,2324534;
309,7406;6,0116774;
309,7965;10,971706;
309,8523;10,434095;
309,9081;14,319891;
309,9640;21,119225;
310,0198;41,111271;
310,0756;61,435767;
310,1314;60,434515;
310,1873;44,229324;
310,2431;22,087834;
310,2989;8,0041214;
310,3547;7,5847081;
310,4106;3,5234767;
310,4664;3,9904627;
310,5222;6,199159;
310,5781;3,7568971;
310,6339;0,37932407;
310,6897;3,3500061;
310,7455;3,3500061;
310,8014;1,7872932;
310,8572;2,6512448;
310,9130;4,1659118;
310,9688;1,1604;
311,0247;3,3802926;
311,0805;7,4904322;
311,1363;4,1517417;
311,1921;5,2631577;
311,2480;8,2884156;
311,3038;4,6331164;
311,3596;5,0993961;
311,4155;3,6315909;
311,4713;3,5144974;
311,5271;6,9056855;
311,5829;6,8651186;
311,6388;5,3167368;
311,6946;5,9148487;
311,7504;11,219655;
311,8062;9,5967135;
311,8621;5,9836104;
311,9179;6,2861315;
311,9737;6,2229352;
312,0295;4,601347;
312,0854;11,123601;
312,1412;9,9881568;
312,1970;5,8286161;
312,2529;4,9977438;
312,3087;3,0896108;
312,3645;3,5117016;
312,4203;2,8500061;
312,4762;4,1892665;
312,5320;4,0811982;
312,5878;12,152538;
312,6436;17,847219;
