;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;39,600006;
293,8858;-3,7472457;
293,9416;-1,7056676;
293,9975;-3,716116;
294,0533;-2,2871955;
294,1091;-1,3204974;
294,1649;-2,4786198;
294,2208;0,17566804;
294,2766;-1,1058834;
294,3324;-3,0694513;
294,3883;0,37096007;
294,4441;0,065708385;
294,4999;-4,2319331;
294,5557;-2,1889434;
294,6116;-1,3999939;
294,6674;-3,2559237;
294,7232;-3,3999939;
294,7790;-1,4799165;
294,8349;-2,8999939;
294,8907;-2,6312243;
294,9465;-1,2789296;
295,0024;-1,9683864;
295,0582;-4,3999939;
295,1140;-2,4542437;
295,1698;-1,1398836;
295,2257;1,7964275;
295,2815;20,988796;
295,3373;29,569422;
295,3931;32,103227;
295,4490;40,841042;
295,5048;34,249207;
295,5606;24,611052;
295,6164;22,115975;
295,6723;24,316643;
295,7281;26,688954;
295,7839;24,604269;
295,8398;25,535204;
295,8956;21,771424;
295,9514;18,911293;
296,0072;20,790497;
296,0631;22,993059;
296,1189;17,843115;
296,1747;14,284832;
296,2305;11,069462;
296,2864;11,282663;
296,3422;14,163088;
296,3980;15,980616;
296,4538;21,525497;
296,5097;24,441249;
296,5655;32,496728;
296,6213;46,415307;
296,6772;47,484157;
296,7330;54,369811;
296,7888;51,338221;
296,8446;38,268319;
296,9005;32,046737;
296,9563;31,769417;
297,0121;33,577636;
297,0679;39,133308;
297,1238;33,236674;
297,1796;28,112325;
297,2354;30,362746;
297,2913;38,510249;
297,3471;45,324445;
297,4029;47,983801;
297,4587;37,796775;
297,5146;24,202271;
297,5704;14,083867;
297,6262;14,911229;
297,6820;13,332228;
297,7379;14,399476;
297,7937;16,002282;
297,8495;13,584763;
297,9053;13,20854;
297,9612;18,850133;
298,0170;16,154582;
298,0728;20,802579;
298,1287;28,11509;
298,1845;29,900803;
298,2403;38,830993;
298,2961;40,100006;
298,3520;43,763375;
298,4078;50,604297;
298,4636;47,316328;
298,5194;45,339073;
298,5753;37,374496;
298,6311;31,493537;
298,6869;26,32326;
298,7428;23,816802;
298,7986;21,039157;
298,8544;19,213151;
298,9102;12,134819;
298,9661;7,0294164;
299,0219;13,031455;
299,0777;12,912219;
299,1335;14,239597;
299,1894;13,899155;
299,2452;12,600006;
299,3010;14,572699;
299,3568;19,424207;
299,4127;29,874595;
299,4685;40,973569;
299,5243;49,062089;
299,5802;39,522797;
299,6360;24,197638;
299,6918;17,120429;
299,7476;18,531115;
299,8035;17,600006;
299,8593;20,382879;
299,9151;33,322042;
299,9709;47,109357;
300,0268;63,923784;
300,0826;69,600006;
300,1384;67,864312;
