;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;54,050003;
293,8858;-2,9499969;
293,9416;-2,705458;
293,9975;-1,5935696;
294,0533;-3,8371985;
294,1091;-2,2568315;
294,1649;-3,5028214;
294,2208;-4,6651293;
294,2766;-3,4740572;
294,3324;-1,9499969;
294,3883;-3,181532;
294,4441;-3,9499969;
294,4999;-0,61805776;
294,5557;-3,8651914;
294,6116;-4,5174498;
294,6674;1,5817748;
294,7232;-4,8823659;
294,7790;-4,2368699;
294,8349;-0,68245842;
294,8907;-2,8083564;
294,9465;-3,3604179;
295,0024;-0,71313446;
295,0582;-2,8188189;
295,1140;-3,6661914;
295,1698;-3,9499969;
295,2257;1,6452315;
295,2815;22,250338;
295,3373;39,607621;
295,3931;51,308859;
295,4490;52,420311;
295,5048;47,654846;
295,5606;38,08944;
295,6164;30,034034;
295,6723;28,808232;
295,7281;37,590881;
295,7839;31,550003;
295,8398;31,283803;
295,8956;29,721421;
295,9514;26,266933;
296,0072;27,009839;
296,0631;30,259898;
296,1189;23,628384;
296,1747;17,577241;
296,2305;13,296447;
296,2864;15,203754;
296,3422;14,768462;
296,3980;20,072443;
296,4538;28,934852;
296,5097;35,153741;
296,5655;48,361633;
296,6213;65,734702;
296,6772;68,810984;
296,7330;76,02618;
296,7888;71,096158;
296,8446;54,112022;
296,9005;42,202343;
296,9563;42,765882;
297,0121;50,589904;
297,0679;52,83096;
297,1238;47,438837;
297,1796;41,781887;
297,2354;39,208176;
297,2913;52,892927;
297,3471;69,414716;
297,4029;73,937707;
297,4587;59,095157;
297,5146;38,573476;
297,5704;19,418305;
297,6262;17,625687;
297,6820;20,388895;
297,7379;17,984043;
297,7937;17,050003;
297,8495;18,725138;
297,9053;20,289026;
297,9612;18,934579;
298,0170;22,495427;
298,0728;27,306653;
298,1287;34,178215;
298,1845;43,814419;
298,2403;57,08803;
298,2961;54,215079;
298,3520;58,032185;
298,4078;72,045712;
298,4636;72,954146;
298,5194;64,274493;
298,5753;52,465667;
298,6311;42,088009;
298,6869;35,486048;
298,7428;30,525586;
298,7986;29,550003;
298,8544;21,691159;
298,9102;15,079843;
298,9661;16,818782;
299,0219;14,098413;
299,0777;18,798854;
299,1335;21,735326;
299,1894;15,823513;
299,2452;17,34661;
299,3010;24,769283;
299,3568;29,309363;
299,4127;42,188873;
299,4685;58,464434;
299,5243;69,962829;
299,5802;52,877911;
299,6360;31,98828;
299,6918;24,072128;
299,7476;17,756676;
299,8035;21,892057;
299,8593;32,618809;
299,9151;46,061424;
299,9709;67,552528;
300,0268;91,725214;
300,0826;97,307955;
300,1384;96,025026;
300,1943;85,425701;
300,2501;63,147964;
300,3059;47,76498;
300,3617;45,113907;
300,4176;35,119676;
300,4734;23,530693;
300,5292;22,456509;
300,5850;22,136532;
300,6409;29,031037;
300,6967;47,073774;
300,7525;64,51322;
300,8083;82,570483;
300,8642;98,400229;
300,9200;94,571526;
300,9758;80,943202;
301,0317;78,195042;
301,0875;65,139217;
301,1433;50,674167;
301,1991;52,516921;
301,2550;40,464863;
301,3108;24,341085;
301,3666;22,512873;
301,4224;20,986144;
301,4783;24,248539;
301,5341;32,032523;
301,5899;41,198657;
301,6457;52,483268;
301,7016;62,580559;
301,7574;71,397975;
301,8132;75,608463;
301,8691;93,151845;
301,9249;117,51663;
301,9807;147,7275;
302,0365;174,08828;
302,0924;217,48365;
302,1482;237,78374;
302,2040;202,08827;
302,2598;132,36199;
302,3157;86,380317;
302,3715;66,623064;
302,4273;63,565226;
302,4832;67,922886;
302,5390;71,532537;
302,5948;95,592827;
302,6506;116,24429;
302,7065;98,316341;
302,7623;60,907129;
302,8181;36,581451;
302,8739;27,468585;
302,9298;27,625502;
302,9856;42,414127;
303,0414;58,852956;
303,0972;72,984047;
303,1531;83,970202;
303,2089;80,879814;
303,2647;62,889981;
303,3206;46,103284;
303,3764;34,045191;
303,4322;35,150766;
303,4880;54,335569;
303,5439;72,526838;
303,5997;94,598752;
303,6555;122,27713;
303,7113;138,76243;
303,7672;140,8349;
303,8230;135,1971;
303,8788;106,10479;
303,9347;79,105336;
303,9905;68,802953;
304,0463;77,299233;
304,1021;99,862695;
304,1580;115,13342;
304,2138;124,76382;
304,2696;135,29568;
304,3254;139,32799;
304,3813;155,50972;
304,4371;166,79034;
304,4929;181,55237;
304,5487;206,18783;
304,6046;199,02879;
304,6604;166,78683;
304,7162;154,92205;
304,7721;161,12183;
304,8279;159,67474;
304,8837;125,78915;
304,9395;81,393536;
304,9954;51,910583;
305,0512;41,249246;
305,1070;39,050003;
305,1628;36,584544;
305,2187;31,550669;
305,2745;35,531928;
305,3303;41,383668;
305,3862;53,930783;
305,4420;82,904798;
305,4978;108,17092;
305,5536;115,03228;
305,6095;102,17245;
305,6653;81,530124;
305,7211;85,102596;
305,7769;115,97477;
305,8328;141,91333;
305,8886;133,01522;
305,9444;123,87389;
306,0002;115,13861;
306,0561;85,610277;
306,1119;51,329173;
306,1677;46,915835;
306,2236;47,149137;
306,2794;53,952117;
306,3352;56,247413;
306,3910;43,113158;
306,4469;37,175596;
306,5027;37,401289;
306,5585;45,500312;
306,6143;67,025046;
306,6702;100,99475;
306,7260;127,40243;
306,7818;137,0663;
306,8376;125,70429;
306,8935;87,915049;
306,9493;61,356789;
307,0051;65,681945;
307,0610;89,230989;
307,1168;113,29011;
307,1726;134,53409;
307,2284;160,09418;
307,2843;204,47089;
307,3401;236,28291;
307,3959;203,33985;
307,4517;158,28132;
307,5076;124,64205;
307,5634;126,2567;
307,6192;156,10306;
307,6751;166,01985;
307,7309;121,17192;
307,7867;70,184879;
307,8425;51,189008;
307,8984;55,82813;
307,9542;61,680356;
308,0100;76,37933;
308,0658;99,19959;
308,1217;113,80414;
308,1775;150,42331;
308,2333;225,13862;
308,2891;288,30323;
308,3450;270,59472;
308,4008;200,31027;
308,4566;135,93893;
308,5125;85,010814;
308,5683;46,911733;
308,6241;34,52155;
308,6799;27,691466;
308,7358;29,327723;
308,7916;33,447841;
308,8474;41,233414;
308,9032;41,09207;
308,9591;39,726361;
309,0149;39,050003;
309,0707;52,954261;
309,1266;68,341151;
309,1824;118,57598;
309,2382;199,26407;
309,2940;312,58816;
309,3499;402,54917;
309,4057;365,49786;
309,4615;244,85496;
309,5173;127,84559;
309,5732;72,328855;
309,6290;57,635303;
309,6848;51,824827;
309,7406;55,99914;
309,7965;63,102921;
309,8523;55,465914;
309,9081;54,399429;
309,9640;78,482981;
310,0198;123,70325;
310,0756;192,13937;
310,1314;205,83733;
310,1873;152,26146;
310,2431;87,498818;
310,2989;48,945477;
310,3547;37,845897;
310,4106;25,993317;
310,4664;21,718551;
310,5222;23,343226;
310,5781;16,795097;
310,6339;20,268791;
310,6897;24,897708;
310,7455;24,579959;
310,8014;25,675088;
310,8572;24,248764;
310,9130;25,589767;
310,9688;24,227371;
311,0247;29,09375;
311,0805;36,371886;
311,1363;44,343061;
311,1921;45,931182;
311,2480;37,56043;
311,3038;31,036759;
311,3596;33,590958;
311,4155;32,67139;
311,4713;30,385512;
311,5271;34,851785;
311,5829;32,155791;
311,6388;41,015773;
311,6946;47,140448;
