;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;9,4499969;
293,8858;-2,7750563;
293,9416;1,2665927;
293,9975;-0,32581992;
294,0533;-0,81464492;
294,1091;0,68291068;
294,1649;-0,68145341;
294,2208;0,81052649;
294,2766;-0,26391262;
294,3324;-1,442613;
294,3883;-0,24211928;
294,4441;-1,7452512;
294,4999;-0,32871026;
294,5557;-0,75414698;
294,6116;-1,4825502;
294,6674;1,2338916;
294,7232;-0,53067988;
294,7790;-1,4700804;
294,8349;-0,28246452;
294,8907;-1,3332842;
294,9465;2,31319;
295,0024;2,2289769;
295,0582;-0,36559207;
295,1140;0,8147748;
295,1698;-0,52978249;
295,2257;-0,81191166;
295,2815;5,6231705;
295,3373;7,4194126;
295,3931;10,32862;
295,4490;11,85742;
295,5048;7,9943552;
295,5606;8,8648227;
295,6164;5,9539892;
295,6723;6,5944215;
295,7281;8,2444709;
295,7839;6,8491444;
295,8398;6,9823979;
295,8956;7,7871316;
295,9514;6,6481158;
296,0072;8,1032755;
296,0631;8,1331553;
296,1189;5,1735111;
296,1747;3,2924098;
296,2305;4,0345156;
296,2864;4,4499969;
296,3422;5,3043575;
296,3980;4,9897936;
296,4538;5,9364498;
296,5097;8,5549949;
296,5655;11,516903;
296,6213;18,249454;
296,6772;13,954878;
296,7330;16,791271;
296,7888;14,721461;
296,8446;11,949997;
296,9005;10,914484;
296,9563;11,119408;
297,0121;13,253503;
297,0679;13,949997;
297,1238;12,377331;
297,1796;8,9623154;
297,2354;8,4499969;
297,2913;8,4499969;
297,3471;13,449997;
297,4029;13,13994;
297,4587;10,182253;
297,5146;5,7806764;
297,5704;2,2860202;
297,6262;2,346256;
297,6820;1,7888888;
297,7379;2,0489374;
297,7937;4,3522725;
297,8495;1,9347541;
297,9053;3,0365758;
297,9612;4,3538529;
298,0170;6,2035187;
298,0728;5,0311135;
298,1287;8,4726225;
298,1845;10,076439;
298,2403;11,603988;
298,2961;12,784921;
298,3520;14,829206;
298,4078;15,861428;
298,4636;13,517354;
298,5194;12,949997;
298,5753;10,087242;
298,6311;8,9138783;
298,6869;7,6680193;
298,7428;8,1248025;
298,7986;7,5963806;
298,8544;5,6008571;
298,9102;5,4499969;
298,9661;4,8178707;
299,0219;2,7443433;
299,0777;2,4907058;
299,1335;5,6124536;
299,1894;4,8516994;
299,2452;6,8172291;
299,3010;5,4568236;
299,3568;6,9269372;
299,4127;10,996024;
299,4685;13,512257;
299,5243;13,949997;
299,5802;13,949997;
299,6360;7,942039;
299,6918;3,9619104;
299,7476;7,8811058;
299,8035;6,9499969;
299,8593;6,9499969;
299,9151;8,3826472;
299,9709;14,645901;
300,0268;22,476641;
300,0826;23,923489;
300,1384;21,739279;
300,1943;17,713714;
300,2501;13,274742;
300,3059;12,449997;
300,3617;9,833421;
300,4176;8,0313787;
300,4734;7,892066;
300,5292;5,1837325;
300,5850;7,8689462;
300,6409;10,432547;
300,6967;12,423463;
300,7525;14,815801;
300,8083;18,807652;
300,8642;23,37511;
300,9200;21,153894;
300,9758;18,449997;
301,0317;21,121754;
301,0875;14,40643;
301,1433;9,2958934;
301,1991;9,9389697;
301,2550;7,630838;
301,3108;2,9499969;
301,3666;3,4871267;
301,4224;5,5953771;
301,4783;6,3164196;
301,5341;8,0562524;
301,5899;10,48716;
301,6457;11,152666;
301,7016;13,297589;
301,7574;17,437278;
