;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;15,274994;
293,8858;-1,2555557;
293,9416;-1,6027366;
293,9975;-0,90888401;
294,0533;-0,86708828;
294,1091;1,0079076;
294,1649;-0,7250061;
294,2208;-0,079608945;
294,2766;-0,70094582;
294,3324;-1,9481586;
294,3883;-1,4171223;
294,4441;-0,54690686;
294,4999;-0,96543703;
294,5557;-2,8305313;
294,6116;-0,62972317;
294,6674;-2,5449183;
294,7232;0,74117835;
294,7790;0,74835301;
294,8349;0,21687853;
294,8907;-0,49377566;
294,9465;-1,8460704;
295,0024;-2,2250061;
295,0582;-2,7782391;
295,1140;-3,2926172;
295,1698;-1,9810723;
295,2257;1,2928467;
295,2815;7,3250776;
295,3373;13,897331;
295,3931;15,399591;
295,4490;20,164069;
295,5048;17,758868;
295,5606;11,615691;
295,6164;8,7710016;
295,6723;8,5999491;
295,7281;13,186046;
295,7839;14,463911;
295,8398;9,940495;
295,8956;11,112129;
295,9514;8,7843994;
296,0072;8,1976167;
296,0631;9,5383622;
296,1189;8,886751;
296,1747;7,9462003;
296,2305;6,6904752;
296,2864;4,6981185;
296,3422;5,983715;
296,3980;7,1954006;
296,4538;9,2478996;
296,5097;12,168736;
296,5655;19,630629;
296,6213;21,905596;
296,6772;21,028654;
296,7330;24,703525;
296,7888;24,702042;
296,8446;17,070273;
296,9005;14,551628;
296,9563;16,152052;
297,0121;19,05613;
297,0679;20,634515;
297,1238;19,202327;
297,1796;13,226443;
297,2354;14,577277;
297,2913;20,213286;
297,3471;18,111652;
297,4029;23,278903;
297,4587;18,527411;
297,5146;11,845824;
297,5704;7,6110171;
297,6262;7,0768644;
297,6820;5,8461074;
297,7379;4,2420137;
297,7937;3,7749939;
297,8495;2,769913;
297,9053;5,6005953;
297,9612;8,7942736;
298,0170;8,8366134;
298,0728;9,7209162;
298,1287;13,790078;
298,1845;14,98573;
298,2403;17,274994;
298,2961;18,391408;
298,3520;22,568063;
298,4078;23,456422;
298,4636;24,207637;
298,5194;21,760417;
298,5753;17,057341;
298,6311;15,132406;
298,6869;11,92383;
298,7428;10,774994;
298,7986;12,909035;
298,8544;10,963569;
298,9102;6,7948871;
298,9661;6,7089308;
299,0219;5,9120963;
299,0777;6,7749939;
299,1335;7,3333561;
299,1894;7,8989299;
299,2452;8,1732975;
299,3010;10,035234;
299,3568;9,839834;
299,4127;16,003556;
299,4685;21,399515;
299,5243;21,104548;
299,5802;18,644761;
299,6360;13,191337;
299,6918;6,7954169;
299,7476;10,637212;
299,8035;9,3400693;
299,8593;12,989061;
299,9151;16,210499;
299,9709;24,25199;
300,0268;32,31496;
300,0826;35,243184;
300,1384;32,564276;
300,1943;29,190447;
300,2501;23,287027;
300,3059;18,979759;
300,3617;15,222322;
300,4176;11,464885;
300,4734;12,246028;
300,5292;10,634753;
300,5850;9,5263634;
300,6409;11,016269;
300,6967;13,03757;
300,7525;19,872407;
300,8083;28,829269;
300,8642;32,583365;
300,9200;31,126942;
300,9758;29,08645;
301,0317;27,248276;
301,0875;21,745949;
301,1433;14,380313;
301,1991;15,258453;
301,2550;12,211162;
301,3108;10,439322;
301,3666;5,8121236;
301,4224;7,3388534;
301,4783;7,7406846;
301,5341;10,938747;
301,5899;14,367902;
301,6457;18,856308;
301,7016;22,957957;
301,7574;24,648404;
301,8132;24,774994;
301,8691;33,775964;
301,9249;43,077878;
301,9807;49,203176;
302,0365;58,078117;
302,0924;68,227753;
302,1482;72,637325;
302,2040;62,539708;
302,2598;41,651435;
302,3157;25,593953;
302,3715;22,057459;
302,4273;20,588029;
302,4832;21,148818;
302,5390;25,912551;
302,5948;29,491474;
302,6506;40,593219;
302,7065;38,220209;
302,7623;21,364275;
302,8181;14,790718;
302,8739;11,423667;
302,9298;12,902882;
302,9856;15,229574;
303,0414;19,776336;
303,0972;25,419675;
303,1531;28,505044;
303,2089;28,118083;
303,2647;20,970774;
303,3206;15,590978;
303,3764;10,794244;
303,4322;13,041788;
303,4880;16,619105;
303,5439;21,148063;
303,5997;26,22057;
303,6555;37,95676;
303,7113;44,008891;
303,7672;44,490097;
303,8230;41,998866;
303,8788;31,273929;
303,9347;20,472575;
303,9905;18,328776;
304,0463;22,169406;
304,1021;31,072981;
304,1580;36,748988;
304,2138;39,774994;
304,2696;41,11722;
304,3254;44,085162;
304,3813;42,159845;
304,4371;38,645161;
304,4929;43,213296;
304,5487;47,835331;
304,6046;40,77793;
304,6604;40,082411;
