;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;15,149994;
293,8858;-2,9834104;
293,9416;2,4054549;
293,9975;0,098360169;
294,0533;-1,7372077;
294,1091;-0,46367512;
294,1649;-2,5871054;
294,2208;-1,6986822;
294,2766;-0,32594582;
294,3324;-4,0647862;
294,3883;-2,4632846;
294,4441;-0,010956484;
294,4999;0,1499939;
294,5557;-1,8569127;
294,6116;-0,18727032;
294,6674;-0,31398855;
294,7232;-2,3306829;
294,7790;1,2565574;
294,8349;2,5688402;
294,8907;-2,1187757;
294,9465;-1,8972341;
295,0024;1,1237189;
295,0582;-2,1655951;
295,1140;-0,1204504;
295,1698;0,41414829;
295,2257;0,32856244;
295,2815;4,7654429;
295,3373;9,3982188;
295,3931;12,151604;
295,4490;9,7980335;
295,5048;10,908057;
295,5606;11,149994;
295,6164;4,6659631;
295,6723;7,0471614;
295,7281;11,396398;
295,7839;7,2551091;
295,8398;10,714796;
295,8956;11,661398;
295,9514;7,0556372;
296,0072;7,3032724;
296,0631;8,9133622;
296,1189;6,7813461;
296,1747;4,8212003;
296,2305;2,4809565;
296,2864;2,0442128;
296,3422;1,2956333;
296,3980;2,530604;
296,4538;11,034843;
296,5097;7,4124888;
296,5655;12,861265;
296,6213;17,965295;
296,6772;18,154874;
296,7330;23,054702;
296,7888;23,308804;
296,8446;15,346847;
296,9005;13,149994;
296,9563;12,857641;
297,0121;14,605253;
297,0679;16,009515;
297,1238;16,936327;
297,1796;12,881877;
297,2354;10,308167;
297,2913;14,599505;
297,3471;18,00972;
297,4029;15,401948;
297,4587;13,36209;
297,5146;9,4215794;
297,5704;1,9779475;
297,6262;4,0369004;
297,6820;4,7566641;
297,7379;2,0840336;
297,7937;2,353028;
297,8495;3,8200479;
297,9053;4,8890164;
297,9612;1,9191464;
298,0170;5,5337984;
298,0728;8,9877608;
298,1287;9,6575358;
298,1845;10,65576;
298,2403;15,611025;
298,2961;13,09656;
298,3520;17,434155;
298,4078;21,428572;
298,4636;16,00103;
298,5194;16,154853;
298,5753;14,85979;
298,6311;10,900937;
298,6869;10,362785;
298,7428;7,9087809;
298,7986;6,2963776;
298,8544;6,6122789;
298,9102;6,1524805;
298,9661;4,0839308;
299,0219;3,6984037;
299,0777;7,4622066;
299,1335;7,67286;
299,1894;4,9747811;
299,2452;5,9155296;
299,3010;7,4034072;
299,3568;7,997254;
299,4127;12,150782;
299,4685;16,628602;
299,5243;16,479548;
299,5802;14,019761;
299,6360;11,339241;
299,6918;6,6653112;
299,7476;3,8911128;
299,8035;7,5738005;
299,8593;9,614826;
299,9151;10,085499;
299,9709;20,822895;
300,0268;28,069049;
300,0826;26,902645;
300,1384;26,282147;
300,1943;24,67239;
300,2501;16,174059;
300,3059;15,945229;
300,3617;16,649994;
300,4176;10,029776;
300,4734;8,1596491;
300,5292;8,5097526;
300,5850;7,066204;
300,6409;7,4944557;
300,6967;12,675146;
300,7525;18,345109;
300,8083;21,204269;
300,8642;25,497279;
300,9200;25,7294;
300,9758;22,74009;
301,0317;20,886635;
301,0875;15,620949;
301,1433;10,082365;
301,1991;12,616912;
301,2550;8,9265827;
301,3108;5,4410759;
301,3666;4,3648458;
301,4224;5,1499939;
301,4783;4,7835712;
301,5341;5,9200026;
301,5899;10,742902;
301,6457;12,555333;
301,7016;14,832957;
301,7574;18,763865;
301,8132;19,649994;
301,8691;23,70043;
301,9249;37,825332;
301,9807;37,497892;
302,0365;45,083429;
302,0924;55,376374;
302,1482;56,016864;
302,2040;45,766176;
302,2598;30,563325;
302,3157;19,051244;
302,3715;14,664606;
302,4273;14,321735;
302,4832;22,894819;
302,5390;22,339948;
302,5948;26,17746;
302,6506;32,550844;
302,7065;24,215671;
302,7623;17,229662;
302,8181;13,337626;
302,8739;8,055303;
302,9298;7,5899011;
302,9856;10,968315;
303,0414;15,550799;
303,0972;18,875526;
303,1531;22,764083;
303,2089;19,907989;
303,2647;14,397357;
303,3206;9,4659783;
303,3764;9,6403689;
303,4322;8,9612533;
303,4880;13,078516;
303,5439;17,898707;
303,5997;19,636388;
303,6555;24,718133;
303,7113;30,128524;
303,7672;29,440613;
303,8230;28,149994;
303,8788;22,668611;
303,9347;15,376025;
303,9905;12,365122;
304,0463;16,044406;
304,1021;21,095814;
304,1580;21,030268;
304,2138;27,409862;
304,2696;29,702585;
304,3254;28,080497;
304,3813;26,688523;
304,4371;25,063438;
304,4929;23,212367;
304,5487;23,710331;
304,6046;22,966247;
304,6604;20,470965;
304,7162;23,010476;
304,7721;29,239777;
304,8279;30,998627;
304,8837;24,639503;
304,9395;16,661898;
304,9954;9,8144866;
305,0512;4,3990479;
305,1070;4,583017;
305,1628;6,2254469;
305,2187;5,6499939;
305,2745;7,6078243;
305,3303;8,5833604;
305,3862;9,6004563;
305,4420;13,252569;
305,4978;16,208989;
305,5536;16,649994;
305,6095;17,079841;
305,6653;19,446791;
305,7211;24,151863;
305,7769;32,815552;
305,8328;39,522659;
305,8886;36,395912;
305,9444;31,870894;
306,0002;34,226646;
306,0561;22,599263;
306,1119;11,772677;
306,1677;13,948742;
306,2236;11,660773;
306,2794;9,3719365;
306,3352;12,149994;
306,3910;9,2891737;
306,4469;6,431392;
306,5027;8,5961375;
306,5585;8,5477797;
306,6143;13,076672;
306,6702;19,140785;
306,7260;28,593475;
306,7818;35,988759;
306,8376;33,147873;
306,8935;25,356332;
306,9493;15,445403;
307,0051;12,577861;
307,0610;14,180239;
307,1168;15,752353;
307,1726;20,978022;
307,2284;29,757158;
307,2843;39,866626;
307,3401;44,485741;
307,3959;38,783533;
307,4517;29,312252;
307,5076;24,40812;
307,5634;29,588791;
307,6192;36,91996;
307,6751;35,312633;
307,7309;27,22693;
307,7867;18,055988;
307,8425;10,536844;
307,8984;16,265204;
307,9542;14,871782;
308,0100;13,224841;
308,0658;19,195073;
308,1217;29,120226;
308,1775;37,261976;
308,2333;59,03026;
308,2891;80,231973;
308,3450;72,428196;
308,4008;53,223797;
308,4566;38,355131;
308,5125;25,272877;
308,5683;13,103904;
308,6241;12,119509;
308,6799;4,5085308;
308,7358;4,2608737;
308,7916;10,11594;
308,8474;10,999293;
308,9032;9,2948274;
308,9591;9,2772575;
309,0149;11,671722;
309,0707;13,649994;
309,1266;20,647974;
309,1824;37,701264;
309,2382;59,838809;
309,2940;89,610331;
309,3499;110,0539;
309,4057;95,072066;
309,4615;66,898001;
309,5173;36,298552;
309,5732;20,049525;
309,6290;16,954894;
309,6848;15,787406;
309,7406;11,377515;
309,7965;11,581212;
309,8523;14,162007;
309,9081;15,061143;
309,9640;20,891919;
310,0198;38,454714;
310,0756;57,934659;
310,1314;58,70915;
310,1873;47,248456;
310,2431;27,387822;
310,2989;12,530858;
310,3547;9,7163184;
310,4106;7,2463664;
310,4664;3,2061766;
310,5222;4,300841;
310,5781;4,292166;
310,6339;3,1793119;
310,6897;5,9325622;
310,7455;4,325103;
310,8014;3,7750791;
310,8572;6,3114803;
310,9130;7,9658996;
310,9688;3,5934138;
311,0247;5,6668198;
311,0805;7,9958908;
311,1363;6,0552007;
311,1921;5,1216489;
311,2480;7,6739998;
311,3038;7,1235056;
311,3596;6,9837339;
311,4155;5,4703901;
311,4713;5,1499939;
311,5271;4,7134683;
311,5829;6,5895438;
311,6388;7,2165325;
311,6946;8,7233707;
311,7504;11,519643;
311,8062;9,8967013;
311,8621;6,5113309;
311,9179;8,1924767;
311,9737;9,022923;
312,0295;6,6526757;
312,0854;12,500239;
312,1412;10,343405;
312,1970;9,0858238;
312,2529;7,2272791;
312,3087;4,5301915;
312,3645;4,826603;
312,4203;5,9314917;
312,4762;6,185698;
312,5320;6,3327919;
312,5878;12,751893;
312,6436;18,063408;
312,6995;14,457508;
312,7553;11,572388;
312,8111;8,3640861;
312,8670;3,1499939;
312,9228;4,8015227;
312,9786;7,2901455;
313,0344;5,8850212;
313,0903;6,5955122;
313,1461;2,76646;
313,2019;4,4744335;
313,2577;3,753145;
313,3136;10,086245;
313,3694;8,0836754;
313,4252;8,4684407;
313,4810;10,982631;
313,5369;9,7783746;
313,5927;8,9184017;
313,6485;10,745397;
313,7044;6,4703262;
313,7602;3,8085391;
313,8160;6,0084149;
313,8718;4,5819686;
313,9277;3,0031212;
313,9835;3,5216709;
314,0393;6,595779;
314,0951;6,2378998;
314,1510;7,8718135;
314,2068;7,979511;
314,2626;6,2457249;
314,3185;9,9718989;
314,3743;17,423458;
314,4301;13,868502;
314,4859;11,018551;
314,5418;13,626219;
314,5976;7,9372131;
314,6534;6,6029838;
314,7092;7,2679592;
314,7651;7,3420213;
314,8209;8,8440415;
314,8767;7,7999398;
314,9325;10,62978;
314,9884;6,138911;
315,0442;10,256384;
315,1000;10,332542;
315,1559;10,072372;
315,2117;11,441091;
315,2675;11,517925;
315,3233;11,887179;
315,3792;16,362611;
315,4350;9,5670983;
315,4908;10,889541;
315,5466;14,354278;
315,6025;10,811598;
315,6583;13,020642;
315,7141;14,364976;
315,7700;16,315317;
315,8258;17,494536;
315,8816;15,661794;
315,9374;16,051826;
315,9933;9,1840247;
316,0491;13,841095;
316,1049;20,481956;
316,1607;23,997306;
316,2166;22,086415;
316,2724;19,661153;
316,3282;14,546908;
316,3840;13,149994;
316,4399;10,118755;
316,4957;4,7799764;
316,5515;10,232014;
316,6074;11,530067;
316,6632;13,000967;
316,7190;13,86894;
316,7748;14,877957;
316,8307;10,411482;
316,8865;8,8817672;
316,9423;13,3523;
316,9981;10,351094;
317,0540;4,7961908;
317,1098;7,1499939;
317,1656;6,8727945;
317,2214;8,0827926;
317,2773;9,1663136;
317,3331;6,8471701;
317,3889;7,7235156;
317,4448;9,3885658;
317,5006;11,52149;
317,5564;13,016247;
317,6122;21,039768;
317,6681;20,617131;
317,7239;12,140696;
317,7797;12,578186;
317,8355;15,350624;
317,8914;16,214164;
317,9472;23,625541;
318,0030;28,412116;
318,0589;28,910497;
318,1147;33,643798;
318,1705;26,28559;
318,2263;19,826394;
318,2822;15,445663;
318,3380;14,052858;
