;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;44,175003;
293,8858;-5,2027984;
293,9416;-3,3861317;
293,9975;-3,1814243;
294,0533;-0,57011633;
294,1091;-1,7852487;
294,1649;-3,0092718;
294,2208;-2,6795998;
294,2766;-3,0549467;
294,3324;-5,1555395;
294,3883;0,33267854;
294,4441;-0,57169163;
294,4999;-3,9356433;
294,5557;0,090197471;
294,6116;0,7424559;
294,6674;-4,4288039;
294,7232;0,12669513;
294,7790;-3,2983561;
294,8349;-2,7087662;
294,8907;-1,4666375;
294,9465;0,29606739;
295,0024;-0,69864447;
295,0582;-2,902942;
295,1140;-0,027830169;
295,1698;-0,3088205;
295,2257;2,1511858;
295,2815;23,433063;
295,3373;32,457363;
295,3931;40,684665;
295,4490;50,19377;
295,5048;45,961298;
295,5606;33,384788;
295,6164;26,68698;
295,6723;28,752701;
295,7281;35,763951;
295,7839;33,376708;
295,8398;32,977101;
295,8956;26,857825;
295,9514;22,759954;
296,0072;27,712216;
296,0631;27,251215;
296,1189;22,990679;
296,1747;19,873448;
296,2305;14,336928;
296,2864;13,463441;
296,3422;17,946806;
296,3980;20,055613;
296,4538;24,614041;
296,5097;34,409989;
296,5655;49,21609;
296,6213;60,490304;
296,6772;61,684764;
296,7330;69,579711;
296,7888;66,568801;
296,8446;51,117922;
296,9005;41,774074;
296,9563;39,721472;
297,0121;47,040781;
297,0679;54,489262;
297,1238;44,773171;
297,1796;36,553263;
297,2354;40,27957;
297,2913;47,596465;
297,3471;59,764154;
297,4029;67,876673;
297,4587;51,432253;
297,5146;30,867796;
297,5704;17,175003;
297,6262;17,967521;
297,6820;15,9239;
297,7379;13,240963;
297,7937;15,678796;
297,8495;14,329814;
297,9053;14,283537;
297,9612;20,732842;
298,0170;18,667959;
298,0728;21,485731;
298,1287;33,310756;
298,1845;42,807211;
298,2403;49,982985;
298,2961;52,903059;
298,3520;59,666094;
298,4078;66,763572;
298,4636;68,026039;
298,5194;64,91407;
298,5753;56,376942;
298,6311;46,855596;
298,6869;35,62151;
298,7428;26,692577;
298,7986;26,455428;
298,8544;24,825863;
298,9102;16,714789;
298,9661;12,170476;
299,0219;18,489491;
299,0777;15,111641;
299,1335;19,372956;
299,1894;20,99979;
299,2452;20,885926;
299,3010;21,668176;
299,3568;28,953084;
299,4127;43,404352;
299,4685;55,756739;
299,5243;63,356788;
299,5802;53,597794;
299,6360;31,340376;
299,6918;19,709041;
299,7476;22,537221;
299,8035;20,745637;
299,8593;24,600078;
299,9151;42,475809;
299,9709;64,301897;
300,0268;83,350214;
300,0826;88,680305;
300,1384;88,307156;
300,1943;78,876569;
300,2501;60,760931;
300,3059;46,091342;
300,3617;40,622331;
300,4176;34,50053;
300,4734;29,010865;
300,5292;20,72175;
300,5850;22,180481;
300,6409;29,346476;
300,6967;38,068867;
300,7525;54,077011;
300,8083;79,409001;
300,8642;86,905546;
300,9200;82,685764;
300,9758;77,420827;
301,0317;67,014694;
301,0875;54,116914;
301,1433;43,039744;
301,1991;43,163976;
301,2550;31,323928;
301,3108;25,060774;
301,3666;18,497281;
301,4224;19,093482;
301,4783;21,522441;
301,5341;28,175003;
301,5899;30,767912;
301,6457;43,284244;
301,7016;56,54704;
301,7574;60,048413;
301,8132;66,762076;
301,8691;77,626021;
301,9249;100,65322;
301,9807;121,56659;
302,0365;150,67078;
302,0924;186,69358;
302,1482;207,11525;
302,2040;178,78826;
302,2598;113,38921;
302,3157;68,07115;
302,3715;57,080848;
302,4273;54,65978;
302,4832;58,546945;
302,5390;69,277628;
302,5948;84,304655;
302,6506;104,36103;
302,7065;96,565434;
302,7623;61,032129;
302,8181;35,065991;
302,8739;22,472348;
302,9298;26,74665;
302,9856;37,220806;
303,0414;48,543638;
303,0972;63,785644;
303,1531;72,943083;
303,2089;69,161724;
303,2647;60,020256;
303,3206;38,219816;
303,3764;24,708691;
303,4322;28,886453;
303,4880;37,187936;
303,5439;46,278768;
303,5997;66,730555;
303,6555;88,49311;
303,7113;99,599857;
303,7672;106,59376;
303,8230;103,64726;
303,8788;83,500002;
