;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;46,300003;
293,8858;-2,7610962;
293,9416;-3,5165927;
293,9975;-2,4758138;
294,0533;-3,5774373;
294,1091;-2,4329107;
294,1649;-0,88427177;
294,2208;-2,0605265;
294,2766;-1,2320773;
294,3324;-1,9684721;
294,3883;-2,9684619;
294,4441;-2,5390466;
294,4999;-2,3297815;
294,5557;-3,8055222;
294,6116;-1,1721669;
294,6674;-2,5559267;
294,7232;-3,6903354;
294,7790;-1,7266378;
294,8349;-1,8513047;
294,8907;0,44164365;
294,9465;-1,3210613;
295,0024;-1,6999969;
295,0582;-1,8844079;
295,1140;-1,5514136;
295,1698;-0,452019;
295,2257;4,2761858;
295,2815;20,261799;
295,3373;32,952925;
295,3931;43,183457;
295,4490;48,651963;
295,5048;40,509688;
295,5606;33,6407;
295,6164;25,815972;
295,6723;28,088852;
295,7281;31,662986;
295,7839;31,405118;
295,8398;31,670399;
295,8956;26,131436;
295,9514;25,809409;
296,0072;24,530659;
296,0631;25,590108;
296,1189;23,043112;
296,1747;18,169654;
296,2305;12,823435;
296,2864;11,300003;
296,3422;10,445642;
296,3980;15,36224;
296,4538;26,157758;
296,5097;37,851242;
296,5655;48,807637;
296,6213;57,408196;
296,6772;63,681714;
296,7330;67,165101;
296,7888;62,91911;
296,8446;50,185841;
296,9005;37,970099;
296,9563;41,354704;
297,0121;49,862275;
297,0679;52,300003;
297,1238;44,829837;
297,1796;37,251452;
297,2354;37,220916;
297,2913;44,715855;
297,3471;57,276935;
297,4029;63,129605;
297,4587;44,345157;
297,5146;26,681815;
297,5704;17,800003;
297,6262;16,016837;
297,6820;14,22889;
297,7379;13,701063;
297,7937;11,698486;
297,8495;11,63503;
297,9053;12,908537;
297,9612;16,934706;
298,0170;18,238383;
298,0728;23,975537;
298,1287;30,405589;
298,1845;38,1008;
298,2403;47,87794;
298,2961;53,911644;
298,3520;57,377233;
298,4078;66,251428;
298,4636;67,502075;
298,5194;61,780567;
298,5753;52,93332;
298,6311;42,874127;
298,6869;34,666861;
298,7428;30,450392;
298,7986;29,373195;
298,8544;23,752583;
298,9102;18,32487;
298,9661;13,667877;
299,0219;12,279862;
299,0777;15,820357;
299,1335;17,520822;
299,1894;17,676067;
299,2452;19,510926;
299,3010;22,26587;
299,3568;29,318724;
299,4127;38,528565;
299,4685;51,360347;
299,5243;58,811342;
299,5802;47,018608;
299,6360;28,624732;
299,6918;17,83234;
299,7476;17,041122;
299,8035;21,359519;
299,8593;30,582876;
299,9151;43,808569;
299,9709;60,645805;
300,0268;83,137103;
300,0826;87,768193;
300,1384;82,485744;
300,1943;76,237852;
300,2501;60,023389;
300,3059;46,414299;
300,3617;43,427811;
300,4176;32,896803;
300,4734;20,300003;
300,5292;20,113015;
300,5850;18,970322;
300,6409;24,350839;
300,6967;35,061197;
300,7525;51,129024;
300,8083;70,159449;
300,8642;81,955659;
300,9200;77,969577;
300,9758;67,414562;
301,0317;61,628246;
301,0875;51,161001;
301,1433;36,967404;
301,1991;33,327571;
301,2550;30,321265;
301,3108;21,837577;
301,3666;13,551985;
301,4224;16,736144;
301,4783;19,265694;
301,5341;25,118769;
301,5899;31,37433;
301,6457;41,62526;
301,7016;50,989077;
301,7574;53,920233;
301,8132;61,71046;
301,8691;77,251506;
301,9249;96,38258;
301,9807;119,37046;
302,0365;141,62297;
302,0924;170,75249;
302,1482;192,3227;
302,2040;160,44561;
302,2598;105,00311;
302,3157;63,597401;
302,3715;49,705848;
302,4273;50,979356;
302,4832;55,922416;
302,5390;69,712674;
302,5948;83,618668;
302,6506;96,601704;
302,7065;91,75248;
302,7623;57,227184;
302,8181;32,565903;
302,8739;22,205312;
302,9298;23,619725;
302,9856;37,164319;
303,0414;50,467565;
303,0972;60,153196;
303,1531;68,606112;
303,2089;65,286724;
303,2647;55,719992;
303,3206;39,423503;
303,3764;23,295191;
303,4322;23,689316;
303,4880;33,897347;
303,5439;43,279412;
303,5997;61,711565;
303,6555;81,549908;
303,7113;92,0339;
303,7672;96,788558;
303,8230;94,922585;
303,8788;72,201597;
303,9347;49,383786;
303,9905;42,676478;
304,0463;51,549233;
304,1021;65,504336;
304,1580;79,966833;
304,2138;94,451319;
304,2696;97,247412;
304,3254;97,920339;
304,3813;93,146764;
304,4371;86,67017;
304,4929;95,301354;
304,5487;104,83446;
304,6046;103,93251;
304,6604;92,40486;
304,7162;90,323256;
304,7721;108,01548;
304,8279;111,66826;
304,8837;90,060136;
304,9395;57,92755;
304,9954;32,464496;
305,0512;27,274152;
305,1070;24,266726;
305,1628;22,567274;
305,2187;19,350469;
305,2745;18,691569;
305,3303;24,000401;
305,3862;33,354165;
305,4420;48,278688;
305,4978;62,920918;
305,5536;69,782282;
305,6095;63,226874;
305,6653;62,170517;
305,7211;72,125153;
305,7769;103,53414;
305,8328;122,36056;
305,8886;114,43733;
305,9444;104,44777;
306,0002;95,767654;
306,0561;68,288394;
306,1119;38,858342;
306,1677;30,769591;
306,2236;33,360349;
306,2794;31,494517;
306,3352;31,582292;
