;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;35,75;
293,8858;-2,1583511;
293,9416;-1,239078;
293,9975;-4,3822442;
294,0533;-2,75;
294,1091;-2,4431655;
294,1649;-2,6713741;
294,2208;-2,5289409;
294,2766;-0,7419799;
294,3324;-0,97315248;
294,3883;-2,5973026;
294,4441;-2,0547519;
294,4999;-2,3606464;
294,5557;-0,74309345;
294,6116;-0,25;
294,6674;-1,1779649;
294,7232;-3,2306768;
294,7790;-2,0901547;
294,8349;0,45942316;
294,8907;-2,1083594;
294,9465;-2,9025497;
295,0024;-0,4026275;
295,0582;-2,2252879;
295,1140;-2,1556664;
295,1698;0,010110283;
295,2257;-0,13095431;
295,2815;13,211796;
295,3373;25,902922;
295,3931;32,379428;
295,4490;36,60196;
295,5048;35,052421;
295,5606;23,431394;
295,6164;17,773954;
295,6723;21,111061;
295,7281;25,681491;
295,7839;25,25;
295,8398;24,185198;
295,8956;20,587135;
295,9514;17,46693;
296,0072;17,287213;
296,0631;19,986632;
296,1189;15,900947;
296,1747;9,962064;
296,2305;10,780544;
296,2864;9,3846868;
296,3422;11,313082;
296,3980;15,431627;
296,4538;19,202585;
296,5097;25,24874;
296,5655;35,968904;
296,6213;48,657651;
296,6772;49,380491;
296,7330;54,178531;
296,7888;51,680274;
296,8446;36,889772;
296,9005;29,491122;
296,9563;31,296469;
297,0121;35,357012;
297,0679;39,266651;
297,1238;37,497834;
297,1796;28,213767;
297,2354;28,13137;
297,2913;39,126583;
297,3471;47,918329;
297,4029;49,38575;
297,4587;37,158866;
297,5146;23,131812;
297,5704;12,938186;
297,6262;10,646259;
297,6820;9,8566702;
297,7379;7,1840397;
297,7937;8,6560682;
297,8495;11,590108;
297,9053;8,5548874;
297,9612;11,288559;
298,0170;17,948946;
298,0728;18,75;
298,1287;24,340502;
298,1845;30,840061;
298,2403;37,480986;
298,2961;38,973283;
298,3520;42,094556;
298,4078;47,931428;
298,4636;47,817357;
298,5194;43,984208;
298,5753;35,310766;
298,6311;29,964825;
298,6869;26,755231;
298,7428;23,400389;
298,7986;20,189151;
298,8544;17,90086;
298,9102;14,267407;
298,9661;9,1178738;
299,0219;8,1411659;
299,0777;13,125575;
299,1335;11,168772;
299,1894;13,126064;
299,2452;15,59369;
299,3010;18,22952;
299,3568;20,59726;
299,4127;29,842842;
299,4685;41,477649;
299,5243;44,25;
299,5802;37,00721;
299,6360;24,196235;
299,6918;12,78574;
299,7476;17,387782;
299,8035;19,532538;
299,8593;22,427369;
299,9151;31,764276;
299,9709;49,462082;
300,0268;63,506155;
300,0826;69,244698;
300,1384;65,857176;
300,1943;57,884378;
300,2501;44,961353;
300,3059;33,662935;
300,3617;32,186096;
300,4176;21,373927;
300,4734;15,259655;
300,5292;15,376023;
300,5850;12,671688;
300,6409;19,662748;
300,6967;29,61733;
300,7525;41,969251;
300,8083;58,822964;
300,8642;69,022398;
300,9200;67,647032;
300,9758;57,520287;
301,0317;52,341602;
301,0875;40,434649;
301,1433;30,48503;
301,1991;32,222432;
301,2550;24,335093;
301,3108;17,623246;
301,3666;13,535148;
301,4224;12,60462;
301,4783;14,265325;
301,5341;18,856255;
301,5899;24,657944;
301,6457;33,209959;
301,7016;41,280555;
301,7574;45,990461;
301,8132;47,573384;
301,8691;58,551164;
301,9249;76,844172;
301,9807;99,293693;
302,0365;121,59421;
302,0924;151,91958;
302,1482;164,06165;
302,2040;132,5662;
302,2598;84,465993;
302,3157;51,420835;
302,3715;43,532465;
302,4273;43,406518;
302,4832;43,874294;
302,5390;52,525114;
302,5948;65,568665;
302,6506;82,977338;
302,7065;72,105777;
302,7623;44,447789;
302,8181;25,172084;
302,8739;16,857964;
302,9298;17,757703;
302,9856;26,613933;
303,0414;36,851879;
303,0972;50,635108;
303,1531;57,98005;
303,2089;52,965447;
303,2647;44,871044;
303,3206;28,8735;
303,3764;17,293313;
303,4322;22,505916;
303,4880;31,262933;
303,5439;37,990991;
303,5997;50,976754;
303,6555;69,818139;
303,7113;79,631914;
303,7672;82,970826;
303,8230;80,274516;
303,8788;65,498403;
303,9347;42,399643;
303,9905;36,911346;
304,0463;44,052023;
304,1021;55,387768;
304,1580;75,994848;
304,2138;81,401316;
304,2696;85,092226;
304,3254;88,819496;
304,3813;89,057793;
304,4371;88,793278;
304,4929;102,37677;
304,5487;118,0258;
304,6046;112,17461;
304,6604;92,317771;
304,7162;88,796506;
304,7721;98,75;
304,8279;97,506481;
304,8837;82,107336;
304,9395;50,649657;
304,9954;29,813188;
305,0512;24,299811;
305,1070;21,350254;
305,1628;19,25;
305,2187;18,2002;
305,2745;18,924698;
305,3303;21,850199;
305,3862;29,853699;
305,4420;53,057726;
305,4978;62,103973;
305,5536;64,04173;
305,6095;58,097788;
305,6653;50,064743;
305,7211;56,800723;
305,7769;80,897732;
305,8328;98,307441;
305,8886;92,950849;
305,9444;84,985828;
306,0002;77,157173;
306,0561;56,004771;
306,1119;34,283802;
306,1677;25,58542;
306,2236;28,07974;
306,2794;29,097257;
306,3352;27,772139;
306,3910;21,95877;
306,4469;18,656991;
306,5027;20,398715;
306,5585;24,791452;
306,6143;43,082817;
306,6702;63,990915;
306,7260;76,680921;
306,7818;95,266295;
306,8376;85,407474;
306,8935;57,908708;
306,9493;39,386327;
307,0051;37,819668;
307,0610;47,749518;
307,1168;61,472415;
307,1726;73,526619;
307,2284;91,630299;
307,2843;115,6429;
307,3401;128,75724;
307,3959;117,96739;
307,4517;85,10789;
307,5076;67,358304;
307,5634;75,371242;
307,6192;104,35311;
307,6751;110,6837;
307,7309;74,859066;
307,7867;40,435285;
307,8425;35,115304;
307,8984;40,016876;
307,9542;43,991247;
308,0100;49,907179;
308,0658;61,451841;
308,1217;74,854743;
308,1775;102,07104;
308,2333;166,79395;
308,2891;218,4513;
308,3450;200,09629;
308,4008;147,36462;
308,4566;95,269263;
308,5125;58,968754;
308,5683;34,11446;
308,6241;20,739838;
308,6799;18,438617;
308,7358;20,435147;
308,7916;24,699807;
308,8474;34,116822;
308,9032;34,292067;
308,9591;30,72998;
309,0149;27,609686;
309,0707;36,76344;
309,1266;52,187731;
309,1824;85,85254;
309,2382;148,35421;
309,2940;243,42625;
309,3499;311,46335;
309,4057;280,26523;
309,4615;185,80626;
309,5173;91,195673;
309,5732;49,169156;
309,6290;35,051726;
309,6848;30,25993;
309,7406;33,941644;
309,7965;36,612436;
309,8523;31,834089;
309,9081;36,894598;
309,9640;55,261144;
310,0198;94,337801;
310,0756;146,77004;
310,1314;155,72395;
310,1873;111,22915;
310,2431;61,065232;
310,2989;33,444856;
310,3547;21,010165;
310,4106;18,307824;
310,4664;13,390457;
310,5222;14,995764;
310,5781;11,117641;
310,6339;13,43947;
310,6897;14,010546;
310,7455;11,485022;
310,8014;14,375426;
310,8572;17,330743;
310,9130;13,262518;
310,9688;17,262238;
311,0247;16,260096;
311,0805;18,674619;
311,1363;26,75;
311,1921;26,455669;
311,2480;23,798012;
311,3038;20,019866;
311,3596;19,541565;
311,4155;18,390792;
311,4713;18,914491;
311,5271;17,940423;
311,5829;21,144212;
311,6388;24,816539;
311,6946;25,75;
311,7504;24,967894;
311,8062;23,645209;
311,8621;22,289476;
311,9179;19,026589;
311,9737;19,900828;
312,0295;24,367625;
312,0854;29,983497;
312,1412;29,80526;
312,1970;22,5361;
312,2529;17,397738;
312,3087;14,770791;
312,3645;14,603218;
312,4203;15,28348;
312,4762;12,214296;
312,5320;20,948857;
312,5878;30,284494;
312,6436;38,825435;
312,6995;37,920841;
312,7553;24,893014;
312,8111;13,553523;
312,8670;12,595725;
312,9228;12,59393;
312,9786;10,679924;
313,0344;13,104809;
313,0903;14,434827;
313,1461;11,327644;
313,2019;10,665555;
313,2577;13,078082;
313,3136;14,893434;
313,3694;19,515274;
313,4252;21,133079;
313,4810;20,582637;
313,5369;18,942571;
313,5927;17,518408;
313,6485;14,559193;
313,7044;13,489953;
313,7602;13,329273;
313,8160;10,891579;
313,8718;9,8633755;
313,9277;12,323436;
313,9835;11,877115;
