;OOILIBS Data File;
Wavelength [nm];Counts;
293,8300;38,574997;
293,8858;-3,6806059;
293,9416;0,074996948;
293,9975;-0,75245364;
294,0533;-4,3024434;
294,1091;-2,8510823;
294,1649;-1,8992016;
294,2208;-5,0704002;
294,2766;-2,2351538;
294,3324;0,46760688;
294,3883;-2,8880732;
294,4441;-0,69545723;
294,4999;-0,40586491;
294,5557;-1,7277657;
294,6116;-1,0599087;
294,6674;-0,92500305;
294,7232;-1,9153415;
294,7790;-4,3184395;
294,8349;-2,1925416;
294,8907;-0,5145929;
294,9465;-1,2881961;
295,0024;-0,74610052;
295,0582;0,3088322;
295,1140;-4,4250031;
295,1698;-2,6891574;
295,2257;0,75356549;
295,2815;13,290613;
295,3373;25,914975;
295,3931;39,837074;
295,4490;41,945305;
295,5048;32,784682;
295,5606;29,688563;
295,6164;25,047051;
295,6723;21,82774;
295,7281;25,828592;
295,7839;29,465619;
295,8398;24,409496;
295,8956;22,740713;
295,9514;22,084402;
296,0072;21,49762;
296,0631;21,784892;
296,1189;19,594592;
296,1747;12,985506;
296,2305;10,436503;
296,2864;11,757654;
296,3422;11,647817;
296,3980;13,41581;
296,4538;24,425978;
296,5097;32,837492;
296,5655;39,412446;
296,6213;53,444395;
296,6772;56,205488;
296,7330;60,368625;
296,7888;58,041747;
296,8446;43,686229;
296,9005;33,298362;
296,9563;35,790876;
297,0121;40,356133;
297,0679;44,45117;
297,1238;40,463831;
297,1796;33,099634;
297,2354;33,456367;
297,2913;39,013289;
297,3471;52,131107;
297,4029;51,772758;
297,4587;40,367734;
297,5146;28,736356;
297,5704;18,959438;
297,6262;13,169385;
297,6820;14,771662;
297,7379;12,377116;
297,7937;10,477273;
297,8495;11,074997;
297,9053;13,292065;
297,9612;12,459573;
298,0170;18,650704;
298,0728;20,99388;
298,1287;26,157957;
298,1845;32,670824;
298,2403;44,574997;
298,2961;44,128431;
298,3520;47,410644;
298,4078;61,61499;
298,4636;62,397533;
298,5194;54,56042;
298,5753;52,147548;
298,6311;43,900064;
298,6869;31,234295;
298,7428;27,291793;
298,7986;22,806915;
298,8544;20,688142;
298,9102;18,584944;
298,9661;12,475902;
299,0219;11,691958;
299,0777;16,719777;
299,1335;20,516635;
299,1894;17,673295;
299,2452;15,28592;
299,3010;19,520383;
299,3568;24,139837;
299,4127;32,531333;
299,4685;47,697601;
299,5243;53,245443;
299,5802;42,497788;
299,6360;28,096931;
299,6918;16,610737;
299,7476;11,59168;
299,8035;18,574997;
299,8593;21,464904;
299,9151;36,229683;
299,9709;54,842437;
300,0268;75,195908;
300,0826;79,290536;
300,1384;75,20715;
300,1943;72,293922;
300,2501;53,310416;
300,3059;39,78657;
300,3617;38,947189;
300,4176;25,83456;
300,4734;19,123273;
300,5292;20,920538;
300,5850;14,574997;
300,6409;18,917943;
300,6967;34,784505;
300,7525;47,184478;
300,8083;66,273409;
300,8642;76,191739;
300,9200;72,051436;
300,9758;61,001012;
301,0317;55,28492;
301,0875;47,450517;
301,1433;34,199161;
301,1991;32,086024;
301,2550;30,404763;
301,3108;19,391128;
301,3666;12,934404;
301,4224;16,511137;
301,4783;19,040688;
301,5341;23,566257;
301,5899;29,445778;
301,6457;36,142964;
301,7016;44,947034;
301,7574;49,195227;
301,8132;52,868533;
301,8691;65,276258;
301,9249;82,692359;
301,9807;109,16375;
302,0365;124,78749;
302,0924;164,86719;
302,1482;181,51978;
302,2040;151,59267;
302,2598;96,79099;
